event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,bullish_engulfing,long,614,2014-10-28,-7.354209556627027
structure,double_top,short,2628,2022-10-27,-7.300389368640743
candlestick,bearish_harami,short,1436,2018-02-02,-7.289255416316832
candlestick,morning_star,long,2610,2022-10-03,-7.264993348154354
structure,hs_bottom,long,501,2014-05-19,7.262285599643231
candlestick,bullish_engulfing,long,501,2014-05-19,7.262285599643231
candlestick,hanging_man,short,987,2016-04-22,7.24493696916499
candlestick,bearish_harami,short,3162,2024-12-12,-7.219515149837981
candlestick,tweezer_top,short,3162,2024-12-12,-7.219515149837981
structure,double_bottom,long,3276,2025-05-30,7.192390311294478
structure,bear_flag,short,2596,2022-09-13,-7.189975455202756
candlestick,marubozu,short,2596,2022-09-13,-7.189975455202756
structure,double_top,short,2596,2022-09-13,-7.189975455202756
structure,double_top,short,2596,2022-09-13,-7.189975455202756
candlestick,bearish_engulfing,short,361,2013-10-25,-7.179979764114399
candlestick,marubozu,short,361,2013-10-25,-7.179979764114399
candlestick,morning_star,long,1749,2019-05-03,-7.126417275069276
candlestick,bullish_harami,long,2246,2021-04-23,7.123163199163956
candlestick,tweezer_bottom,long,187,2013-02-19,-7.120634096826589
candlestick,bullish_engulfing,long,187,2013-02-19,-7.120634096826589
