event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,marubozu,short,818,2014-09-12,-1.2029227724540243
structure,hs_bottom,long,1565,2017-08-30,-1.201118437503022
candlestick,tweezer_top,short,2715,2022-03-25,-1.198897991629073
candlestick,bearish_harami,short,2715,2022-03-25,-1.198897991629073
candlestick,bearish_engulfing,short,3762,2026-05-29,-1.1840485020492841
candlestick,bullish_engulfing,long,867,2014-11-20,1.1799493014710452
structure,double_bottom,long,2990,2023-05-01,-1.1726070691579151
structure,double_bottom,long,2990,2023-05-01,-1.1726070691579151
candlestick,bearish_harami,short,860,2014-11-11,1.16278474099432
candlestick,piercing,long,1130,2015-12-08,-1.1620987769041446
candlestick,three_white_soldiers,long,1205,2016-03-29,1.1585162185937925
candlestick,hanging_man,short,2531,2021-07-02,-1.156828805424553
candlestick,tweezer_bottom,long,694,2014-03-18,-1.151317305130228
candlestick,tweezer_bottom,long,820,2014-09-16,-1.1494291531855538
candlestick,inverted_hammer,long,199,2012-03-27,-1.1470958179659663
candlestick,morning_star,long,994,2015-05-27,1.1446930033317468
structure,double_bottom,long,994,2015-05-27,1.1446930033317468
candlestick,tweezer_bottom,long,1564,2017-08-29,1.1414792988970615
candlestick,bearish_harami,short,2224,2020-04-15,1.128754591790441
candlestick,shooting_star,short,419,2013-02-12,-1.1263119734843254
candlestick,shooting_star,short,2232,2020-04-27,-1.12427504958413
candlestick,tweezer_bottom,long,229,2012-05-09,1.1190997955146245
candlestick,morning_star,long,426,2013-02-22,1.118215532113812
candlestick,bearish_engulfing,short,746,2014-06-02,1.1087596544416096
candlestick,bearish_harami,short,1817,2018-08-30,-1.1086734208727693
candlestick,bearish_engulfing,short,2584,2021-09-17,-1.095889384925344
candlestick,tweezer_top,short,2584,2021-09-17,-1.095889384925344
candlestick,shooting_star,short,1804,2018-08-13,-1.0932327996053637
candlestick,bullish_engulfing,long,660,2014-01-28,-1.0890429250431686
candlestick,tweezer_bottom,long,660,2014-01-28,-1.0890429250431686
candlestick,bearish_engulfing,short,1745,2018-05-18,1.0774961011960364
structure,bull_flag,long,1792,2018-07-26,-1.0751851196265536
structure,bear_flag,short,343,2012-10-19,-1.0734939564530717
candlestick,bearish_engulfing,short,2481,2021-04-22,1.0723678261780922
candlestick,hammer,long,405,2013-01-23,1.0717140643958134
candlestick,bullish_harami,long,405,2013-01-23,1.0717140643958134
candlestick,bullish_engulfing,long,936,2015-03-04,1.069992380809845
structure,hs_bottom,long,141,2012-01-03,1.068375016111084
candlestick,evening_star,short,2063,2019-08-23,1.065010719149363
candlestick,bearish_engulfing,short,3205,2024-03-08,1.0590918956423507
structure,double_bottom,long,3519,2025-06-10,1.0558411661462221
candlestick,bullish_harami,long,44,2011-08-15,-1.0471247602328513
candlestick,tweezer_bottom,long,830,2014-09-30,-1.0298131767550032
structure,double_top,short,2905,2022-12-27,1.0197581647851393
candlestick,marubozu,short,2905,2022-12-27,1.0197581647851393
candlestick,shooting_star,short,1355,2016-10-28,1.006230442226578
candlestick,bearish_engulfing,short,1538,2017-07-24,-0.9990994191856432
candlestick,tweezer_top,short,968,2015-04-20,0.9959182827646365
candlestick,bearish_engulfing,short,2327,2020-09-10,-0.9949878410256513
candlestick,tweezer_top,short,3148,2023-12-14,0.9927680911727665
structure,bear_flag,short,2832,2022-09-13,0.9900245125755227
structure,double_top,short,1980,2019-04-26,0.9882677013980333
candlestick,bearish_engulfing,short,1097,2015-10-21,0.9850401688779461
candlestick,hammer,long,2545,2021-07-23,0.9816925548747931
candlestick,dark_cloud_cover,short,3460,2025-03-17,0.9704707386898197
candlestick,hanging_man,short,1599,2017-10-18,-0.9565704098183568
structure,double_top,short,1770,2018-06-25,-0.953498806511244
candlestick,tweezer_top,short,2287,2020-07-15,-0.9533339506374878
candlestick,morning_star,long,1616,2017-11-10,-0.9530830542039457
candlestick,bullish_engulfing,long,3146,2023-12-12,0.9526377057482684
candlestick,marubozu,long,3146,2023-12-12,0.9526377057482684
candlestick,hanging_man,short,638,2013-12-24,-0.9481659628395561
candlestick,tweezer_top,short,638,2013-12-24,-0.9481659628395561
candlestick,shooting_star,short,555,2013-08-27,0.9459418097580857
structure,hs_bottom,long,472,2013-04-30,0.9440821849807892
structure,hs_bottom,long,974,2015-04-28,-0.9412778552201808
candlestick,tweezer_top,short,435,2013-03-07,-0.9404360892477707
candlestick,bearish_engulfing,short,707,2014-04-04,0.9366368820788312
candlestick,bearish_harami,short,1965,2019-04-04,0.9295614313969479
candlestick,evening_star,short,2572,2021-08-31,-0.9291944649484539
candlestick,bearish_harami,short,2182,2020-02-13,0.9232587642031547
candlestick,shooting_star,short,1206,2016-03-30,-0.9228185849950573
candlestick,bullish_harami,long,1836,2018-09-27,0.9199711743554192
candlestick,shooting_star,short,2619,2021-11-05,0.9175813471155808
candlestick,tweezer_top,short,2619,2021-11-05,0.9175813471155808
candlestick,bullish_engulfing,long,247,2012-06-05,0.9113535241801276
candlestick,marubozu,long,247,2012-06-05,0.9113535241801276
candlestick,shooting_star,short,1682,2018-02-16,0.9104335424267335
candlestick,tweezer_bottom,long,1032,2015-07-21,0.9095506279570786
candlestick,inverted_hammer,long,1032,2015-07-21,0.9095506279570786
structure,bull_flag,long,1216,2016-04-13,-0.8982033790933904
candlestick,marubozu,long,1216,2016-04-13,-0.8982033790933904
candlestick,bearish_harami,short,1758,2018-06-07,0.8976726719972791
